DATE,KECAMATAN_NAME,TOTAL_POPULATION,STERILIZED,RESCUED
2025-11-23,Gubeng,8000,1412,416
2025-11-23,Sukolilo,8000,1700,392
2025-11-23,Tambaksari,8000,1892,369
2025-11-23,Wonokromo,8000,1908,343
2025-11-23,Rungkut,8000,1999,388
2025-11-23,Mulyorejo,6244,1826,412
2025-11-23,Genteng,8000,1577,321
2025-11-23,Tegalsari,6881,1597,380
2025-11-23,Sawahan,8000,2111,319
2025-11-23,Kenjeran,8000,1916,356
2025-11-24,Gubeng,8000,1413,419
2025-11-24,Sukolilo,8000,1704,390
2025-11-24,Tambaksari,8000,1895,370
2025-11-24,Wonokromo,8000,1909,345
2025-11-24,Rungkut,8000,1999,390
2025-11-24,Mulyorejo,6307,1826,410
2025-11-24,Genteng,8000,1579,319
2025-11-24,Tegalsari,6926,1597,380
2025-11-24,Sawahan,8000,2113,319
2025-11-24,Kenjeran,8000,1916,360
2025-11-25,Gubeng,8000,1419,421
2025-11-25,Sukolilo,8000,1706,390
2025-11-25,Tambaksari,8000,1901,373
2025-11-25,Wonokromo,8000,1909,347
2025-11-25,Rungkut,8000,2005,388
2025-11-25,Mulyorejo,6338,1830,410
2025-11-25,Genteng,8000,1581,323
2025-11-25,Tegalsari,6959,1603,383
2025-11-25,Sawahan,8000,2114,323
2025-11-25,Kenjeran,8000,1921,361
2025-11-26,Gubeng,8000,1424,422
2025-11-26,Sukolilo,8000,1711,390
2025-11-26,Tambaksari,8000,1905,376
2025-11-26,Wonokromo,8000,1912,346
2025-11-26,Rungkut,8000,2007,390
2025-11-26,Mulyorejo,6341,1835,411
2025-11-26,Genteng,8000,1586,321
2025-11-26,Tegalsari,7033,1608,381
2025-11-26,Sawahan,8000,2120,327
2025-11-26,Kenjeran,8000,1925,364
2025-11-27,Gubeng,8000,1428,420
2025-11-27,Sukolilo,8000,1715,392
2025-11-27,Tambaksari,8000,1905,378
2025-11-27,Wonokromo,8000,1918,347
2025-11-27,Rungkut,8000,2007,388
2025-11-27,Mulyorejo,6390,1839,410
2025-11-27,Genteng,8000,1588,325
2025-11-27,Tegalsari,7052,1614,384
2025-11-27,Sawahan,8000,2124,328
2025-11-27,Kenjeran,8000,1929,366
2025-11-28,Gubeng,8000,1432,418
2025-11-28,Sukolilo,8000,1715,392
2025-11-28,Tambaksari,8000,1908,376
2025-11-28,Wonokromo,8000,1920,348
2025-11-28,Rungkut,8000,2007,386
2025-11-28,Mulyorejo,6431,1841,409
2025-11-28,Genteng,8000,1594,323
2025-11-28,Tegalsari,7067,1617,387
2025-11-28,Sawahan,8000,2128,328
2025-11-28,Kenjeran,8000,1934,364
2025-11-29,Gubeng,8000,1432,418
2025-11-29,Sukolilo,8000,1717,392
2025-11-29,Tambaksari,8000,1914,374
2025-11-29,Wonokromo,8000,1921,352
2025-11-29,Rungkut,8000,2008,387
2025-11-29,Mulyorejo,6469,1845,410
2025-11-29,Genteng,8000,1596,321
2025-11-29,Tegalsari,7096,1621,388
2025-11-29,Sawahan,8000,2128,329
2025-11-29,Kenjeran,8000,1934,364
2025-11-30,Gubeng,8000,1436,421
2025-11-30,Sukolilo,8000,1723,394
2025-11-30,Tambaksari,8000,1915,374
2025-11-30,Wonokromo,8000,1924,350
2025-11-30,Rungkut,8000,2012,386
2025-11-30,Mulyorejo,6529,1846,410
2025-11-30,Genteng,8000,1597,325
2025-11-30,Tegalsari,7119,1624,390
2025-11-30,Sawahan,8000,2128,333
2025-11-30,Kenjeran,8000,1940,366
2025-12-01,Gubeng,8000,1437,419
2025-12-01,Sukolilo,8000,1726,394
2025-12-01,Tambaksari,8000,1921,377
2025-12-01,Wonokromo,8000,1926,354
2025-12-01,Rungkut,8000,2016,390
2025-12-01,Mulyorejo,6568,1846,409
2025-12-01,Genteng,8000,1601,323
2025-12-01,Tegalsari,7146,1627,393
2025-12-01,Sawahan,8000,2129,336
2025-12-01,Kenjeran,8000,1942,367
2025-12-02,Gubeng,8000,1441,423
2025-12-02,Sukolilo,8000,1731,394
2025-12-02,Tambaksari,8000,1927,380
2025-12-02,Wonokromo,8000,1927,357
2025-12-02,Rungkut,8000,2018,389
2025-12-02,Mulyorejo,6604,1850,409
2025-12-02,Genteng,8000,1606,322
2025-12-02,Tegalsari,7203,1627,395
2025-12-02,Sawahan,8000,2129,339
2025-12-02,Kenjeran,8000,1946,370
2025-12-03,Gubeng,8000,1447,424
2025-12-03,Sukolilo,8000,1737,397
2025-12-03,Tambaksari,8000,1931,378
2025-12-03,Wonokromo,8000,1933,360
2025-12-03,Rungkut,8000,2018,389
2025-12-03,Mulyorejo,6680,1853,413
2025-12-03,Genteng,8000,1609,321
2025-12-03,Tegalsari,7277,1633,398
2025-12-03,Sawahan,8000,2129,340
2025-12-03,Kenjeran,8000,1947,371
2025-12-04,Gubeng,8000,1452,422
2025-12-04,Sukolilo,8000,1742,400
2025-12-04,Tambaksari,8000,1931,382
2025-12-04,Wonokromo,8000,1935,364
2025-12-04,Rungkut,8000,2019,390
2025-12-04,Mulyorejo,6757,1853,413
2025-12-04,Genteng,8000,1614,324
2025-12-04,Tegalsari,7332,1633,397
2025-12-04,Sawahan,8000,2134,341
2025-12-04,Kenjeran,8000,1949,373
2025-12-05,Gubeng,8000,1453,424
2025-12-05,Sukolilo,8000,1747,402
2025-12-05,Tambaksari,8000,1935,384
2025-12-05,Wonokromo,8000,1939,363
2025-12-05,Rungkut,8000,2020,390
2025-12-05,Mulyorejo,6832,1859,412
2025-12-05,Genteng,8000,1619,328
2025-12-05,Tegalsari,7358,1639,400
2025-12-05,Sawahan,8000,2139,344
2025-12-05,Kenjeran,8000,1951,376
2025-12-06,Gubeng,8000,1456,422
2025-12-06,Sukolilo,8000,1752,405
2025-12-06,Tambaksari,8000,1935,388
2025-12-06,Wonokromo,8000,1942,367
2025-12-06,Rungkut,8000,2022,388
2025-12-06,Mulyorejo,6888,1862,413
2025-12-06,Genteng,8000,1625,326
2025-12-06,Tegalsari,7438,1640,398
2025-12-06,Sawahan,8000,2142,346
2025-12-06,Kenjeran,8000,1951,377
2025-12-07,Gubeng,8000,1456,424
2025-12-07,Sukolilo,8000,1757,404
2025-12-07,Tambaksari,8000,1938,386
2025-12-07,Wonokromo,8000,1943,366
2025-12-07,Rungkut,8000,2022,391
2025-12-07,Mulyorejo,6940,1862,414
2025-12-07,Genteng,8000,1625,328
2025-12-07,Tegalsari,7511,1642,402
2025-12-07,Sawahan,8000,2142,347
2025-12-07,Kenjeran,8000,1953,381
2025-12-08,Gubeng,8000,1458,426
2025-12-08,Sukolilo,8000,1757,408
2025-12-08,Tambaksari,8000,1941,390
2025-12-08,Wonokromo,8000,1946,368
2025-12-08,Rungkut,8000,2022,389
2025-12-08,Mulyorejo,6971,1868,417
2025-12-08,Genteng,8000,1626,326
2025-12-08,Tegalsari,7596,1645,400
2025-12-08,Sawahan,8000,2147,348
2025-12-08,Kenjeran,8000,1958,379
2025-12-09,Gubeng,8000,1460,430
2025-12-09,Sukolilo,8000,1757,410
2025-12-09,Tambaksari,8000,1942,394
2025-12-09,Wonokromo,8000,1951,370
2025-12-09,Rungkut,8000,2025,390
2025-12-09,Mulyorejo,7037,1872,419
2025-12-09,Genteng,8000,1631,329
2025-12-09,Tegalsari,7670,1648,402
2025-12-09,Sawahan,8000,2148,346
2025-12-09,Kenjeran,8000,1962,382
2025-12-10,Gubeng,8000,1466,434
2025-12-10,Sukolilo,8000,1761,409
2025-12-10,Tambaksari,8000,1944,394
2025-12-10,Wonokromo,8000,1956,372
2025-12-10,Rungkut,8000,2026,389
2025-12-10,Mulyorejo,7104,1872,418
2025-12-10,Genteng,8000,1634,331
2025-12-10,Tegalsari,7761,1654,402
2025-12-10,Sawahan,8000,2152,350
2025-12-10,Kenjeran,8000,1965,382
2025-12-11,Gubeng,8000,1468,434
2025-12-11,Sukolilo,8000,1765,411
2025-12-11,Tambaksari,8000,1945,392
2025-12-11,Wonokromo,8000,1962,376
2025-12-11,Rungkut,8000,2026,390
2025-12-11,Mulyorejo,7133,1873,421
2025-12-11,Genteng,8000,1640,329
2025-12-11,Tegalsari,7795,1659,403
2025-12-11,Sawahan,8000,2155,352
2025-12-11,Kenjeran,8000,1971,384
2025-12-12,Gubeng,8000,1470,436
2025-12-12,Sukolilo,8000,1767,410
2025-12-12,Tambaksari,8000,1951,390
2025-12-12,Wonokromo,8000,1962,379
2025-12-12,Rungkut,8000,2027,391
2025-12-12,Mulyorejo,7187,1874,422
2025-12-12,Genteng,8000,1646,329
2025-12-12,Tegalsari,7873,1662,402
2025-12-12,Sawahan,8000,2161,350
2025-12-12,Kenjeran,8000,1971,384
2025-12-13,Gubeng,8000,1470,435
2025-12-13,Sukolilo,8000,1768,413
2025-12-13,Tambaksari,8000,1957,390
2025-12-13,Wonokromo,8000,1962,378
2025-12-13,Rungkut,8000,2028,390
2025-12-13,Mulyorejo,7264,1879,421
2025-12-13,Genteng,8000,1650,328
2025-12-13,Tegalsari,7892,1662,401
2025-12-13,Sawahan,8000,2161,348
2025-12-13,Kenjeran,8000,1972,385
2025-12-14,Gubeng,8000,1470,435
2025-12-14,Sukolilo,8000,1770,414
2025-12-14,Tambaksari,8000,1963,390
2025-12-14,Wonokromo,8000,1966,382
2025-12-14,Rungkut,8000,2031,393
2025-12-14,Mulyorejo,7270,1880,420
2025-12-14,Genteng,8000,1651,330
2025-12-14,Tegalsari,7930,1664,401
2025-12-14,Sawahan,8000,2166,347
2025-12-14,Kenjeran,8000,1978,387
2025-12-15,Gubeng,8000,1476,437
2025-12-15,Sukolilo,8000,1771,414
2025-12-15,Tambaksari,8000,1968,394
2025-12-15,Wonokromo,8000,1967,386
2025-12-15,Rungkut,8000,2035,394
2025-12-15,Mulyorejo,7289,1880,424
2025-12-15,Genteng,8000,1656,332
2025-12-15,Tegalsari,7939,1668,402
2025-12-15,Sawahan,8000,2171,351
2025-12-15,Kenjeran,8000,1981,389
2025-12-16,Gubeng,8000,1478,440
2025-12-16,Sukolilo,8000,1776,415
2025-12-16,Tambaksari,8000,1971,395
2025-12-16,Wonokromo,8000,1970,389
2025-12-16,Rungkut,8000,2039,397
2025-12-16,Mulyorejo,7293,1881,423
2025-12-16,Genteng,8000,1657,333
2025-12-16,Tegalsari,7963,1671,403
2025-12-16,Sawahan,8000,2177,351
2025-12-16,Kenjeran,8000,1981,388
2025-12-17,Gubeng,8000,1480,441
2025-12-17,Sukolilo,8000,1777,417
2025-12-17,Tambaksari,8000,1975,397
2025-12-17,Wonokromo,8000,1973,390
2025-12-17,Rungkut,8000,2041,401
2025-12-17,Mulyorejo,7337,1883,424
2025-12-17,Genteng,8000,1660,332
2025-12-17,Tegalsari,7991,1671,403
2025-12-17,Sawahan,8000,2179,355
2025-12-17,Kenjeran,8000,1985,391
2025-12-18,Gubeng,8000,1482,440
2025-12-18,Sukolilo,8000,1777,417
2025-12-18,Tambaksari,8000,1976,397
2025-12-18,Wonokromo,8000,1975,390
2025-12-18,Rungkut,8000,2047,405
2025-12-18,Mulyorejo,7398,1885,423
2025-12-18,Genteng,8000,1661,336
2025-12-18,Tegalsari,8000,1676,405
2025-12-18,Sawahan,8000,2179,359
2025-12-18,Kenjeran,8000,1991,391
2025-12-19,Gubeng,8000,1485,441
2025-12-19,Sukolilo,8000,1783,420
2025-12-19,Tambaksari,8000,1981,399
2025-12-19,Wonokromo,8000,1976,394
2025-12-19,Rungkut,8000,2048,408
2025-12-19,Mulyorejo,7465,1888,422
2025-12-19,Genteng,8000,1667,338
2025-12-19,Tegalsari,8000,1681,409
2025-12-19,Sawahan,8000,2185,357
2025-12-19,Kenjeran,8000,1992,392
2025-12-20,Gubeng,8000,1490,442
2025-12-20,Sukolilo,8000,1786,424
2025-12-20,Tambaksari,8000,1983,398
2025-12-20,Wonokromo,8000,1977,394
2025-12-20,Rungkut,8000,2048,409
2025-12-20,Mulyorejo,7538,1894,422
2025-12-20,Genteng,8000,1670,339
2025-12-20,Tegalsari,8000,1684,413
2025-12-20,Sawahan,8000,2189,357
2025-12-20,Kenjeran,8000,1992,394
2025-12-21,Gubeng,8000,1491,441
2025-12-21,Sukolilo,8000,1788,426
2025-12-21,Tambaksari,8000,1987,400
2025-12-21,Wonokromo,8000,1980,395
2025-12-21,Rungkut,8000,2051,407
2025-12-21,Mulyorejo,7587,1895,423
2025-12-21,Genteng,8000,1674,340
2025-12-21,Tegalsari,8000,1686,411
2025-12-21,Sawahan,8000,2194,359
2025-12-21,Kenjeran,8000,1998,397
2025-12-22,Gubeng,8000,1491,440
2025-12-22,Sukolilo,8000,1791,426
2025-12-22,Tambaksari,8000,1989,403
2025-12-22,Wonokromo,8000,1983,393
2025-12-22,Rungkut,8000,2051,406
2025-12-22,Mulyorejo,7618,1898,424
2025-12-22,Genteng,8000,1674,339
2025-12-22,Tegalsari,8000,1689,414
2025-12-22,Sawahan,8000,2200,358
2025-12-22,Kenjeran,8000,1999,397
2025-12-23,Gubeng,8000,1496,443
2025-12-23,Sukolilo,8000,1795,428
2025-12-23,Tambaksari,8000,1993,402
2025-12-23,Wonokromo,8000,1988,394
2025-12-23,Rungkut,8000,2051,405
2025-12-23,Mulyorejo,7660,1904,425
2025-12-23,Genteng,8000,1675,341
2025-12-23,Tegalsari,8000,1693,415
2025-12-23,Sawahan,8000,2204,356
2025-12-23,Kenjeran,8000,2001,400
2025-12-24,Gubeng,8000,1499,443
2025-12-24,Sukolilo,8000,1800,432
2025-12-24,Tambaksari,8000,1997,406
2025-12-24,Wonokromo,8000,1989,395
2025-12-24,Rungkut,8000,2055,408
2025-12-24,Mulyorejo,7701,1907,428
2025-12-24,Genteng,8000,1679,339
2025-12-24,Tegalsari,8000,1693,414
2025-12-24,Sawahan,8000,2205,356
2025-12-24,Kenjeran,8000,2005,400
2025-12-25,Gubeng,8000,1499,446
2025-12-25,Sukolilo,8000,1801,433
2025-12-25,Tambaksari,8000,2003,408
2025-12-25,Wonokromo,8000,1991,393
2025-12-25,Rungkut,8000,2059,412
2025-12-25,Mulyorejo,7774,1910,429
2025-12-25,Genteng,8000,1680,341
2025-12-25,Tegalsari,8000,1693,412
2025-12-25,Sawahan,8000,2210,359
2025-12-25,Kenjeran,8000,2007,403
2025-12-26,Gubeng,8000,1500,447
2025-12-26,Sukolilo,8000,1803,431
2025-12-26,Tambaksari,8000,2004,408
2025-12-26,Wonokromo,8000,1994,394
2025-12-26,Rungkut,8000,2059,414
2025-12-26,Mulyorejo,7836,1915,430
2025-12-26,Genteng,8000,1686,341
2025-12-26,Tegalsari,8000,1694,416
2025-12-26,Sawahan,8000,2210,358
2025-12-26,Kenjeran,8000,2011,406
2025-12-27,Gubeng,8000,1500,450
2025-12-27,Sukolilo,8000,1808,431
2025-12-27,Tambaksari,8000,2006,407
2025-12-27,Wonokromo,8000,1994,397
2025-12-27,Rungkut,8000,2062,417
2025-12-27,Mulyorejo,7842,1920,434
2025-12-27,Genteng,8000,1691,344
2025-12-27,Tegalsari,8000,1694,417
2025-12-27,Sawahan,8000,2213,356
2025-12-27,Kenjeran,8000,2011,410
2025-12-28,Gubeng,8000,1501,449
2025-12-28,Sukolilo,8000,1809,430
2025-12-28,Tambaksari,8000,2009,405
2025-12-28,Wonokromo,8000,1996,401
2025-12-28,Rungkut,8000,2067,415
2025-12-28,Mulyorejo,7864,1920,438
2025-12-28,Genteng,8000,1696,343
2025-12-28,Tegalsari,8000,1694,418
2025-12-28,Sawahan,8000,2219,356
2025-12-28,Kenjeran,8000,2016,409
2025-12-29,Gubeng,8000,1505,450
2025-12-29,Sukolilo,8000,1809,429
2025-12-29,Tambaksari,8000,2011,405
2025-12-29,Wonokromo,8000,1999,404
2025-12-29,Rungkut,8000,2070,414
2025-12-29,Mulyorejo,7908,1920,441
2025-12-29,Genteng,8000,1701,345
2025-12-29,Tegalsari,8000,1694,417
2025-12-29,Sawahan,8000,2225,358
2025-12-29,Kenjeran,8000,2016,412
2025-12-30,Gubeng,8000,1511,452
2025-12-30,Sukolilo,8000,1809,431
2025-12-30,Tambaksari,8000,2016,408
2025-12-30,Wonokromo,8000,2005,407
2025-12-30,Rungkut,8000,2071,417
2025-12-30,Mulyorejo,7981,1925,441
2025-12-30,Genteng,8000,1706,346
2025-12-30,Tegalsari,8000,1694,419
2025-12-30,Sawahan,8000,2228,359
2025-12-30,Kenjeran,8000,2021,411
2025-12-31,Gubeng,8000,1516,450
2025-12-31,Sukolilo,8000,1813,435
2025-12-31,Tambaksari,8000,2018,407
2025-12-31,Wonokromo,8000,2011,406
2025-12-31,Rungkut,8000,2071,416
2025-12-31,Mulyorejo,8000,1927,440
2025-12-31,Genteng,8000,1707,349
2025-12-31,Tegalsari,8000,1699,421
2025-12-31,Sawahan,8000,2231,362
2025-12-31,Kenjeran,8000,2022,411
